player_defactions_stats_id,player_id,team_id,league_id,season_id,player_Tackles,player_Tackles_Att 3rd,player_Tackles_Def 3rd,player_Tackles_Mid 3rd,player_Tackles_TklW,player_Cha_Tkl_,player_Cha_Att,player_Cha_Tkl%_new,player_Cha_Lost,player_Blocks,player_Blocks_Clr,player_Blocks_Err,player_Blocks_Int,player_Blocks_Pass,player_Blocks_Sh,player_Blocks_Tkl+Int
6136,2213,L1_ANG_1,L1_1,2,28,1,16,11,17,13,28,0.4642857142857143,15,25,122,1,44,8,17,72
6137,2214,L1_MON_11,L1_1,2,32,3,14,15,16,16,35,0.45714285714285713,19,16,31,0,17,15,1,49
6138,2214,L1_MON_11,L1_1,2,32,3,14,15,16,16,35,0.45714285714285713,19,16,31,0,17,15,1,49
6139,2214,L1_MON_11,L1_1,2,32,3,14,15,16,16,35,0.45714285714285713,19,16,31,0,17,15,1,49
6140,2215,PL_WAT_26,PL_1,2,12,5,4,3,7,5,19,0.2631578947368421,14,10,10,0,9,9,1,21
6141,2215,PL_WAT_26,PL_1,2,12,5,4,3,7,5,19,0.2631578947368421,14,10,10,0,9,9,1,21
6142,2218,SA_VEN_23,SA_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
6143,2219,PL_WES_19,PL_1,2,10,0,5,5,8,4,11,0.36363636363636365,7,14,44,0,7,1,13,17
6144,2221,L1_TRO_22,L1_1,2,45,9,22,14,22,20,38,0.5263157894736842,18,27,38,1,20,25,2,65
6145,2221,L1_TRO_22,L1_1,2,45,9,22,14,22,20,38,0.5263157894736842,18,27,38,1,20,25,2,65
6146,2221,L1_TRO_22,L1_1,2,45,9,22,14,22,20,38,0.5263157894736842,18,27,38,1,20,25,2,65
6147,2225,L1_BOR_2,L1_1,2,17,2,2,13,8,8,17,0.47058823529411764,9,8,0,0,7,7,1,24
6148,2225,L1_BOR_2,L1_1,2,17,2,2,13,8,8,17,0.47058823529411764,9,8,0,0,7,7,1,24
6149,2226,LL_CAD_6,LL_1,2,33,2,21,10,15,15,44,0.3409090909090909,29,12,17,0,8,12,0,41
6150,2226,LL_CAD_6,LL_1,2,33,2,21,10,15,15,44,0.3409090909090909,29,12,17,0,8,12,0,41
6151,2227,LL_RAY_23,LL_1,2,45,9,25,11,22,19,31,0.6129032258064516,12,24,64,0,39,19,5,84
6152,2231,SA_HEL_8,SA_1,2,39,4,16,19,18,20,54,0.37037037037037035,34,34,55,0,22,22,12,61
6153,2233,LL_ELC_9,LL_1,2,24,1,17,6,14,12,24,0.5,12,8,13,0,12,5,3,36
6154,2234,LL_ALA_1,LL_1,2,1,0,1,0,1,0,1,0,1,2,1,0,1,2,0,2
6155,2234,LL_ALA_1,LL_1,2,1,0,1,0,1,0,1,0,1,2,1,0,1,2,0,2
6156,2237,SA_INT_9,SA_1,2,38,9,18,11,22,28,50,0.56,22,39,42,0,47,32,7,85
6157,2237,SA_INT_9,SA_1,2,38,9,18,11,22,28,50,0.56,22,39,42,0,47,32,7,85
6158,2237,SA_INT_9,SA_1,2,38,9,18,11,22,28,50,0.56,22,39,42,0,47,32,7,85
6159,2237,SA_INT_9,SA_1,2,38,9,18,11,22,28,50,0.56,22,39,42,0,47,32,7,85
6160,2238,SA_SPZ_18,SA_1,2,0,0,0,0,0,0,1,0,1,0,10,2,2,0,0,2
6161,2240,SA_SAL_22,SA_1,2,11,0,8,3,7,7,19,0.3684210526315789,12,14,29,0,7,7,7,18
6162,2240,SA_SAL_22,SA_1,2,11,0,8,3,7,7,19,0.3684210526315789,12,14,29,0,7,7,7,18
6163,2241,LL_SEV_17,LL_1,2,40,5,12,23,22,13,40,0.325,27,31,35,0,23,23,8,63
6164,2242,LL_SEV_17,LL_1,2,2,0,0,2,2,0,0,NaN,0,1,0,0,2,1,0,4
6165,2242,LL_SEV_17,LL_1,2,2,0,0,2,2,0,0,NaN,0,1,0,0,2,1,0,4
6166,2247,PL_BRE_4,PL_1,2,33,8,5,20,21,12,38,0.3157894736842105,26,16,44,1,14,14,2,47
6167,2250,L1_LIL_6,L1_1,2,0,0,0,0,0,0,0,NaN,0,0,14,1,0,0,0,0
6168,2251,SA_HEL_8,SA_1,2,0,0,0,0,0,0,0,NaN,0,0,2,0,0,0,0,0
6169,2253,PL_CRY_7,PL_1,2,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,0
6170,2256,PL_BUR_21,PL_1,2,20,3,6,11,6,7,20,0.35,13,17,29,1,17,13,4,37
6171,2257,PL_MCI_13,PL_1,2,18,4,4,10,17,5,13,0.38461538461538464,8,11,7,0,8,10,1,26
6172,2257,PL_MCI_13,PL_1,2,18,4,4,10,17,5,13,0.38461538461538464,8,11,7,0,8,10,1,26
6173,2258,PL_LEE_24,PL_1,2,57,13,22,22,37,31,76,0.40789473684210525,45,35,19,0,21,34,1,78
6174,2258,PL_LEE_24,PL_1,2,57,13,22,22,37,31,76,0.40789473684210525,45,35,19,0,21,34,1,78
6175,2258,PL_LEE_24,PL_1,2,57,13,22,22,37,31,76,0.40789473684210525,45,35,19,0,21,34,1,78
6176,2264,PL_SOU_17,PL_1,2,19,1,13,5,12,6,16,0.375,10,12,42,0,19,5,7,38
6177,2269,BL_ARM_1,BL_1,2,16,0,10,6,12,8,21,0.38095238095238093,13,19,43,0,28,12,7,44
6178,2271,BL_HOF_9,BL_1,2,2,0,1,1,1,0,5,0,5,14,5,2,5,11,3,7
6179,2271,BL_HOF_9,BL_1,2,2,0,1,1,1,0,5,0,5,14,5,2,5,11,3,7
6180,2271,BL_HOF_9,BL_1,2,2,0,1,1,1,0,5,0,5,14,5,2,5,11,3,7
6181,2274,PL_NEW_15,PL_1,2,49,4,34,11,26,26,41,0.6341463414634146,15,20,17,0,23,18,2,72
6182,2274,PL_NEW_15,PL_1,2,49,4,34,11,26,26,41,0.6341463414634146,15,20,17,0,23,18,2,72
6183,2274,PL_NEW_15,PL_1,2,49,4,34,11,26,26,41,0.6341463414634146,15,20,17,0,23,18,2,72
6184,2276,PL_AST_2,PL_1,2,67,8,31,28,44,30,69,0.43478260869565216,39,36,28,0,24,29,7,91
6185,2276,PL_AST_2,PL_1,2,67,8,31,28,44,30,69,0.43478260869565216,39,36,28,0,24,29,7,91
6186,2276,PL_AST_2,PL_1,2,67,8,31,28,44,30,69,0.43478260869565216,39,36,28,0,24,29,7,91
6187,2279,SA_VEN_23,SA_1,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
6188,2279,SA_VEN_23,SA_1,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
6189,2282,SA_SPZ_18,SA_1,2,22,2,10,10,11,13,30,0.43333333333333335,17,6,11,0,14,6,0,36
6190,2282,SA_SPZ_18,SA_1,2,22,2,10,10,11,13,30,0.43333333333333335,17,6,11,0,14,6,0,36
6191,2287,PL_AST_2,PL_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
6192,2287,PL_AST_2,PL_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
6193,2287,PL_AST_2,PL_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
6194,2289,PL_MUN_14,PL_1,2,14,1,9,4,8,8,22,0.36363636363636365,14,19,5,3,15,19,0,29
6195,2289,PL_MUN_14,PL_1,2,14,1,9,4,8,8,22,0.36363636363636365,14,19,5,3,15,19,0,29
6196,2294,LL_GET_10,LL_1,2,7,3,3,1,5,1,9,0.1111111111111111,8,4,5,0,1,3,1,8
6197,2294,LL_GET_10,LL_1,2,7,3,3,1,5,1,9,0.1111111111111111,8,4,5,0,1,3,1,8
6198,2297,PL_CRY_7,PL_1,2,1,0,0,1,1,1,2,0.5,1,1,2,0,1,1,0,2
6199,2297,PL_CRY_7,PL_1,2,1,0,0,1,1,1,2,0.5,1,1,2,0,1,1,0,2
6200,2297,PL_CRY_7,PL_1,2,1,0,0,1,1,1,2,0.5,1,1,2,0,1,1,0,2
6201,2303,PL_NOR_25,PL_1,2,22,2,6,14,11,10,20,0.5,10,7,19,0,10,4,3,32
6202,2305,LL_GET_10,LL_1,2,11,1,5,5,7,10,17,0.5882352941176471,7,4,7,0,4,4,0,15
6203,2305,LL_GET_10,LL_1,2,11,1,5,5,7,10,17,0.5882352941176471,7,4,7,0,4,4,0,15
6204,2305,LL_GET_10,LL_1,2,11,1,5,5,7,10,17,0.5882352941176471,7,4,7,0,4,4,0,15
6205,2307,SA_SPZ_18,SA_1,2,50,6,25,19,27,26,57,0.45614035087719296,31,38,53,0,40,23,15,90
6206,2307,SA_SPZ_18,SA_1,2,50,6,25,19,27,26,57,0.45614035087719296,31,38,53,0,40,23,15,90
6207,2308,PL_BRI_5,PL_1,2,42,7,18,17,25,23,42,0.5476190476190477,19,25,22,1,10,23,2,52
6208,2308,PL_BRI_5,PL_1,2,42,7,18,17,25,23,42,0.5476190476190477,19,25,22,1,10,23,2,52
6209,2308,PL_BRI_5,PL_1,2,42,7,18,17,25,23,42,0.5476190476190477,19,25,22,1,10,23,2,52
6210,2310,PL_NEW_15,PL_1,2,15,1,9,5,7,4,12,0.3333333333333333,8,38,121,1,22,10,28,37
6211,2311,PL_NEW_15,PL_1,2,8,1,6,1,6,3,4,0.75,1,3,8,0,3,1,2,11
6212,2311,PL_NEW_15,PL_1,2,8,1,6,1,6,3,4,0.75,1,3,8,0,3,1,2,11
6213,2313,BL_BAY_3,BL_1,2,40,13,11,16,26,15,36,0.4166666666666667,21,25,2,1,19,25,0,59
6214,2313,BL_BAY_3,BL_1,2,40,13,11,16,26,15,36,0.4166666666666667,21,25,2,1,19,25,0,59
6215,2313,BL_BAY_3,BL_1,2,40,13,11,16,26,15,36,0.4166666666666667,21,25,2,1,19,25,0,59
6216,2318,PL_LEI_11,PL_1,2,22,3,11,8,13,7,15,0.4666666666666667,8,16,34,0,17,12,4,39
6217,2320,PL_LEI_11,PL_1,2,40,8,8,24,20,14,46,0.30434782608695654,32,18,12,0,11,15,3,51
6218,2320,PL_LEI_11,PL_1,2,40,8,8,24,20,14,46,0.30434782608695654,32,18,12,0,11,15,3,51
6219,2321,PL_CRY_7,PL_1,2,33,1,13,19,23,16,44,0.36363636363636365,28,23,27,0,30,14,9,63
6220,2322,PL_MCI_13,PL_1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
6221,2322,PL_MCI_13,PL_1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
6222,2325,PL_LIV_12,PL_1,2,28,5,12,11,16,12,29,0.41379310344827586,17,19,20,0,17,14,5,45
6223,2325,PL_LIV_12,PL_1,2,28,5,12,11,16,12,29,0.41379310344827586,17,19,20,0,17,14,5,45
6224,2325,PL_LIV_12,PL_1,2,28,5,12,11,16,12,29,0.41379310344827586,17,19,20,0,17,14,5,45
6225,2329,PL_BUR_21,PL_1,2,65,1,47,17,45,33,47,0.7021276595744681,14,75,186,4,48,14,61,113
6226,2330,PL_CRY_7,PL_1,2,8,0,6,2,3,6,8,0.75,2,8,18,0,4,0,8,12
6227,2332,PL_SOU_17,PL_1,2,41,5,12,24,24,19,70,0.2714285714285714,51,43,45,1,40,28,15,81
6228,2334,BL_BVB_4,BL_1,2,3,1,0,2,2,2,5,0.4,3,4,1,0,1,3,1,4
6229,2334,BL_BVB_4,BL_1,2,3,1,0,2,2,2,5,0.4,3,4,1,0,1,3,1,4
6230,2335,BL_FÜR_21,BL_1,2,13,3,3,7,8,3,16,0.1875,13,9,5,0,13,9,0,26
6231,2335,BL_FÜR_21,BL_1,2,13,3,3,7,8,3,16,0.1875,13,9,5,0,13,9,0,26
6232,2336,PL_LEE_24,PL_1,2,27,1,19,7,16,13,25,0.52,12,11,12,1,8,4,7,35
6233,2336,PL_LEE_24,PL_1,2,27,1,19,7,16,13,25,0.52,12,11,12,1,8,4,7,35
6234,2337,PL_LEI_11,PL_1,2,6,2,0,4,5,1,7,0.14285714285714285,6,9,17,0,1,9,0,7
6235,2338,PL_SOU_17,PL_1,2,32,1,18,13,15,19,33,0.5757575757575758,14,48,141,0,72,21,27,104
6236,2340,BL_AUG_2,BL_1,2,11,1,3,7,6,6,18,0.3333333333333333,12,11,8,0,6,9,2,17
6237,2341,LL_ATM_3,LL_1,2,0,0,0,0,0,0,0,NaN,0,0,10,4,1,0,0,1
6238,2346,BL_KÖL_11,BL_1,2,24,6,6,12,16,8,23,0.34782608695652173,15,23,11,0,10,21,2,34
6239,2346,BL_KÖL_11,BL_1,2,24,6,6,12,16,8,23,0.34782608695652173,15,23,11,0,10,21,2,34
6240,2346,BL_KÖL_11,BL_1,2,24,6,6,12,16,8,23,0.34782608695652173,15,23,11,0,10,21,2,34
6241,2346,BL_KÖL_11,BL_1,2,24,6,6,12,16,8,23,0.34782608695652173,15,23,11,0,10,21,2,34
6242,2348,BL_FRE_6,BL_1,2,14,3,5,6,8,7,19,0.3684210526315789,12,11,11,0,16,7,4,30
6243,2348,BL_FRE_6,BL_1,2,14,3,5,6,8,7,19,0.3684210526315789,12,11,11,0,16,7,4,30
6244,2348,BL_FRE_6,BL_1,2,14,3,5,6,8,7,19,0.3684210526315789,12,11,11,0,16,7,4,30
6245,2349,SA_SPZ_18,SA_1,2,18,6,6,6,11,5,13,0.38461538461538464,8,7,6,0,4,6,1,22
6246,2351,BL_KÖL_11,BL_1,2,6,0,4,2,4,4,8,0.5,4,1,9,0,3,0,1,9
6247,2351,BL_KÖL_11,BL_1,2,6,0,4,2,4,4,8,0.5,4,1,9,0,3,0,1,9
6248,2353,BL_ARM_1,BL_1,2,4,2,2,0,2,2,7,0.2857142857142857,5,8,19,0,5,5,3,9
6249,2355,PL_LEI_11,PL_1,2,15,0,12,3,10,8,15,0.5333333333333333,7,10,36,0,7,2,8,22
6250,2358,PL_TOT_18,PL_1,2,14,1,7,6,8,9,19,0.47368421052631576,10,13,31,0,9,8,5,23
6251,2360,PL_EVE_8,PL_1,2,4,0,3,1,1,3,8,0.375,5,3,20,0,1,1,2,5
6252,2361,PL_WES_19,PL_1,2,36,5,20,11,20,17,44,0.38636363636363635,27,29,14,0,21,27,2,57
6253,2361,PL_WES_19,PL_1,2,36,5,20,11,20,17,44,0.38636363636363635,27,29,14,0,21,27,2,57
6254,2364,LL_ALA_1,LL_1,2,11,1,6,4,7,7,20,0.35,13,7,5,0,7,7,0,18
6255,2364,LL_VAL_18,LL_1,2,4,1,2,1,1,0,1,0,1,2,1,0,1,2,0,5
6256,2364,LL_ALA_1,LL_1,2,11,1,6,4,7,7,20,0.35,13,7,5,0,7,7,0,18
6257,2364,LL_VAL_18,LL_1,2,4,1,2,1,1,0,1,0,1,2,1,0,1,2,0,5
6258,2365,L1_CLE_21,L1_1,2,29,7,5,17,14,12,34,0.35294117647058826,22,14,4,1,8,12,2,37
6259,2366,L1_LYO_8,L1_1,2,11,0,8,3,4,6,7,0.8571428571428571,1,8,52,0,16,1,7,27
6260,2367,L1_ANG_1,L1_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
6261,2367,L1_ANG_1,L1_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
6262,2368,PL_BRI_5,PL_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
6263,2369,LL_VAL_18,LL_1,2,0,0,0,0,0,0,1,0,1,0,6,0,1,0,0,1
6264,2371,LL_MAL_22,LL_1,2,35,5,23,7,26,23,31,0.7419354838709677,8,22,55,0,23,15,7,58
6265,2371,LL_MAL_22,LL_1,2,35,5,23,7,26,23,31,0.7419354838709677,8,22,55,0,23,15,7,58
6266,2372,LL_VAL_18,LL_1,2,0,0,0,0,0,0,0,NaN,0,0,3,1,0,0,0,0
6267,2373,LL_OSA_14,LL_1,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
6268,2374,L1_BOR_2,L1_1,2,13,3,2,8,4,7,24,0.2916666666666667,17,14,5,0,11,13,1,24
6269,2374,BL_HER_8,BL_1,2,3,0,1,2,1,1,1,1,0,1,0,0,0,1,0,3
6270,2374,L1_BOR_2,L1_1,2,13,3,2,8,4,7,24,0.2916666666666667,17,14,5,0,11,13,1,24
6271,2374,BL_HER_8,BL_1,2,3,0,1,2,1,1,1,1,0,1,0,0,0,1,0,3
6272,2374,L1_BOR_2,L1_1,2,13,3,2,8,4,7,24,0.2916666666666667,17,14,5,0,11,13,1,24
6273,2374,BL_HER_8,BL_1,2,3,0,1,2,1,1,1,1,0,1,0,0,0,1,0,3
6274,2375,LL_CEL_7,LL_1,2,108,11,60,37,66,42,99,0.42424242424242425,57,48,52,0,45,40,8,153
6275,2377,LL_ALA_1,LL_1,2,8,0,6,2,6,4,6,0.6666666666666666,2,7,15,0,4,6,1,12
6276,2377,LL_ALA_1,LL_1,2,8,0,6,2,6,4,6,0.6666666666666666,2,7,15,0,4,6,1,12
6277,2378,LL_OSA_14,LL_1,2,21,2,8,11,14,10,29,0.3448275862068966,19,6,10,0,9,6,0,30
6278,2378,LL_OSA_14,LL_1,2,21,2,8,11,14,10,29,0.3448275862068966,19,6,10,0,9,6,0,30
6279,2378,LL_OSA_14,LL_1,2,21,2,8,11,14,10,29,0.3448275862068966,19,6,10,0,9,6,0,30
6280,2381,LL_ESP_21,LL_1,2,24,1,18,5,14,12,37,0.32432432432432434,25,18,24,0,11,16,2,35
6281,2381,LL_ESP_21,LL_1,2,24,1,18,5,14,12,37,0.32432432432432434,25,18,24,0,11,16,2,35
6282,2384,LL_SEV_17,LL_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
6283,2386,LL_MAL_22,LL_1,2,2,1,0,1,1,1,2,0.5,1,1,0,0,0,1,0,2
6284,2386,LL_MAL_22,LL_1,2,2,1,0,1,1,1,2,0.5,1,1,0,0,0,1,0,2
6285,2386,LL_MAL_22,LL_1,2,2,1,0,1,1,1,2,0.5,1,1,0,0,0,1,0,2
6286,2387,PL_NEW_15,PL_1,2,39,1,28,10,29,21,36,0.5833333333333334,15,15,32,0,10,9,6,49
6287,2387,PL_NEW_15,PL_1,2,39,1,28,10,29,21,36,0.5833333333333334,15,15,32,0,10,9,6,49
6288,2389,LL_OSA_14,LL_1,2,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,1
6289,2390,LL_ELC_9,LL_1,2,7,2,3,2,3,3,12,0.25,9,5,2,0,4,4,1,11
6290,2390,LL_ELC_9,LL_1,2,7,2,3,2,3,3,12,0.25,9,5,2,0,4,4,1,11
6291,2392,LL_ATM_3,LL_1,2,3,0,0,3,1,2,4,0.5,2,0,2,0,3,0,0,6
6292,2396,PL_BUR_21,PL_1,2,20,4,8,8,12,4,14,0.2857142857142857,10,19,12,0,4,18,1,24
6293,2405,L1_MON_11,L1_1,2,43,5,14,24,25,17,40,0.425,23,15,4,1,13,10,5,56
6294,2405,L1_MON_11,L1_1,2,43,5,14,24,25,17,40,0.425,23,15,4,1,13,10,5,56
6295,2407,L1_BOR_2,L1_1,2,70,4,33,33,49,35,86,0.4069767441860465,51,37,23,1,36,32,5,106
6296,2407,L1_BOR_2,L1_1,2,70,4,33,33,49,35,86,0.4069767441860465,51,37,23,1,36,32,5,106
6297,2409,L1_MET_10,L1_1,2,10,0,8,2,6,4,9,0.4444444444444444,5,11,22,1,16,7,4,26
6298,2410,L1_NAN_13,L1_1,2,45,1,27,17,24,25,35,0.7142857142857143,10,38,73,0,30,11,27,75
6299,2410,L1_NAN_13,L1_1,2,45,1,27,17,24,25,35,0.7142857142857143,10,38,73,0,30,11,27,75
6300,2411,L1_NIC_14,L1_1,2,59,1,43,15,37,39,60,0.65,21,45,130,2,51,24,21,110
6301,2412,L1_CLE_21,L1_1,2,17,2,14,1,8,8,11,0.7272727272727273,3,9,35,0,10,8,1,27
6302,2412,L1_CLE_21,L1_1,2,17,2,14,1,8,8,11,0.7272727272727273,3,9,35,0,10,8,1,27
6303,2413,SA_LAZ_11,SA_1,2,17,1,7,9,10,7,12,0.5833333333333334,5,4,6,0,2,2,2,19
6304,2413,SA_LAZ_11,SA_1,2,17,1,7,9,10,7,12,0.5833333333333334,5,4,6,0,2,2,2,19
6305,2414,L1_STR_20,L1_1,2,16,3,4,9,9,5,19,0.2631578947368421,14,8,7,0,19,7,1,35
6306,2415,L1_NAN_13,L1_1,2,1,1,0,0,0,0,3,0,3,1,0,0,0,1,0,1
6307,2415,L1_NAN_13,L1_1,2,1,1,0,0,0,0,3,0,3,1,0,0,0,1,0,1
6308,2416,L1_BRE_3,L1_1,2,71,7,43,21,44,42,90,0.4666666666666667,48,40,92,0,53,35,5,124
6309,2417,L1_LEN_5,L1_1,2,0,0,0,0,0,0,0,NaN,0,1,11,1,1,1,0,1
6310,2419,BL_MAI_13,BL_1,2,40,5,18,17,23,22,53,0.41509433962264153,31,41,11,0,25,38,3,65
6311,2419,BL_MAI_13,BL_1,2,40,5,18,17,23,22,53,0.41509433962264153,31,41,11,0,25,38,3,65
6312,2420,PL_EVE_8,PL_1,2,1,0,1,0,1,0,2,0,2,0,1,0,1,0,0,2
6313,2421,L1_SAI_19,L1_1,2,7,2,0,5,5,2,10,0.2,8,7,1,0,0,6,1,7
6314,2422,PL_CRY_7,PL_1,2,8,1,2,5,4,3,18,0.16666666666666666,15,11,13,0,4,8,3,12
6315,2423,SA_VEN_23,SA_1,2,1,1,0,0,1,0,0,NaN,0,0,1,0,0,0,0,1
6316,2424,L1_STR_20,L1_1,2,51,9,21,21,32,17,41,0.4146341463414634,24,29,19,0,27,25,4,78
6317,2424,L1_STR_20,L1_1,2,51,9,21,21,32,17,41,0.4146341463414634,24,29,19,0,27,25,4,78
6318,2425,L1_REN_18,L1_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
6319,2425,L1_REN_18,L1_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
6320,2426,SA_UDN_20,SA_1,2,30,6,7,17,21,15,29,0.5172413793103449,14,26,17,0,19,20,6,49
6321,2426,SA_UDN_20,SA_1,2,30,6,7,17,21,15,29,0.5172413793103449,14,26,17,0,19,20,6,49
6322,2427,PL_AST_2,PL_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
6323,2429,PL_NEW_15,PL_1,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1
6324,2430,L1_LYO_8,L1_1,2,5,0,4,1,3,4,5,0.8,1,2,0,1,0,2,0,5
6325,2430,L1_LYO_8,L1_1,2,5,0,4,1,3,4,5,0.8,1,2,0,1,0,2,0,5
6326,2430,L1_LYO_8,L1_1,2,5,0,4,1,3,4,5,0.8,1,2,0,1,0,2,0,5
6327,2430,L1_LYO_8,L1_1,2,5,0,4,1,3,4,5,0.8,1,2,0,1,0,2,0,5
6328,2433,BL_AUG_2,BL_1,2,50,0,33,17,27,22,36,0.6111111111111112,14,35,116,0,49,17,18,99
6329,2434,PL_CRY_7,PL_1,2,46,7,16,23,25,24,50,0.48,26,39,32,0,18,30,9,64
6330,2434,PL_CRY_7,PL_1,2,46,7,16,23,25,24,50,0.48,26,39,32,0,18,30,9,64
6331,2434,PL_CRY_7,PL_1,2,46,7,16,23,25,24,50,0.48,26,39,32,0,18,30,9,64
6332,2434,PL_CRY_7,PL_1,2,46,7,16,23,25,24,50,0.48,26,39,32,0,18,30,9,64
6333,2436,LL_CEL_7,LL_1,2,15,0,13,2,10,9,13,0.6923076923076923,4,11,37,0,17,3,8,32
6334,2437,L1_MET_10,L1_1,2,37,0,30,7,25,18,26,0.6923076923076923,8,23,33,1,25,15,8,62
6335,2438,L1_REI_17,L1_1,2,10,2,6,2,6,6,17,0.35294117647058826,11,7,6,0,5,5,2,15
6336,2438,L1_REI_17,L1_1,2,10,2,6,2,6,6,17,0.35294117647058826,11,7,6,0,5,5,2,15
6337,2439,BL_FRA_5,BL_1,2,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,0
6338,2440,LL_CAD_6,LL_1,2,40,1,22,17,29,17,35,0.4857142857142857,18,17,32,0,34,10,7,74
6339,2442,BL_FRA_5,BL_1,2,14,1,6,7,5,7,23,0.30434782608695654,16,7,5,0,3,7,0,17
6340,2442,BL_FRA_5,BL_1,2,14,1,6,7,5,7,23,0.30434782608695654,16,7,5,0,3,7,0,17
6341,2444,SA_UDN_20,SA_1,2,5,1,3,1,2,2,3,0.6666666666666666,1,2,17,0,4,2,0,9
6342,2445,BL_FRE_6,BL_1,2,15,2,6,7,9,5,15,0.3333333333333333,10,8,11,0,7,7,1,22
6343,2445,BL_FRE_6,BL_1,2,15,2,6,7,9,5,15,0.3333333333333333,10,8,11,0,7,7,1,22
6344,2447,SA_BOL_3,SA_1,2,25,3,10,12,17,9,22,0.4090909090909091,13,22,29,1,33,17,5,58
6345,2448,L1_BRE_3,L1_1,2,28,3,15,10,15,14,24,0.5833333333333334,10,12,21,0,16,9,3,44
6346,2449,LL_CAD_6,LL_1,2,3,0,3,0,1,3,4,0.75,1,0,21,4,1,0,0,4
6347,2451,SA_ATL_1,SA_1,2,7,3,0,4,3,4,6,0.6666666666666666,2,6,3,1,1,6,0,8
6348,2451,SA_SAS_17,SA_1,2,7,4,1,2,4,2,3,0.6666666666666666,1,3,1,1,2,3,0,9
6349,2451,SA_ATL_1,SA_1,2,7,3,0,4,3,4,6,0.6666666666666666,2,6,3,1,1,6,0,8
6350,2451,SA_SAS_17,SA_1,2,7,4,1,2,4,2,3,0.6666666666666666,1,3,1,1,2,3,0,9
6351,2451,SA_ATL_1,SA_1,2,7,3,0,4,3,4,6,0.6666666666666666,2,6,3,1,1,6,0,8
6352,2451,SA_SAS_17,SA_1,2,7,4,1,2,4,2,3,0.6666666666666666,1,3,1,1,2,3,0,9
6353,2452,BL_LEV_12,BL_1,2,32,1,19,12,18,12,23,0.5217391304347826,11,24,40,2,17,18,6,49
6354,2452,BL_LEV_12,BL_1,2,32,1,19,12,18,12,23,0.5217391304347826,11,24,40,2,17,18,6,49
6355,2452,BL_LEV_12,BL_1,2,32,1,19,12,18,12,23,0.5217391304347826,11,24,40,2,17,18,6,49
6356,2454,L1_REN_18,L1_1,2,10,2,3,5,5,3,6,0.5,3,4,0,0,3,4,0,13
6357,2454,L1_REN_18,L1_1,2,10,2,3,5,5,3,6,0.5,3,4,0,0,3,4,0,13
6358,2454,L1_REN_18,L1_1,2,10,2,3,5,5,3,6,0.5,3,4,0,0,3,4,0,13
6359,2455,BL_FÜR_21,BL_1,2,17,4,5,8,6,3,14,0.21428571428571427,11,8,4,0,10,8,0,27
6360,2458,L1_BRE_3,L1_1,2,11,3,4,4,5,1,17,0.058823529411764705,16,15,14,0,4,15,0,15
6361,2458,L1_BRE_3,L1_1,2,11,3,4,4,5,1,17,0.058823529411764705,16,15,14,0,4,15,0,15
6362,2458,L1_BRE_3,L1_1,2,11,3,4,4,5,1,17,0.058823529411764705,16,15,14,0,4,15,0,15
6363,2460,L1_LOR_7,L1_1,2,13,1,8,4,9,6,6,1,0,9,31,0,7,2,7,20
6364,2461,PL_WAT_26,PL_1,2,31,3,23,5,18,11,26,0.4230769230769231,15,11,32,0,12,7,4,43
6365,2462,L1_LIL_6,L1_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,1
6366,2462,L1_LIL_6,L1_1,2,0,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,1
6367,2463,PL_BRI_5,PL_1,2,1,1,0,0,1,0,2,0,2,2,0,0,0,2,0,1
6368,2463,PL_BRI_5,PL_1,2,1,1,0,0,1,0,2,0,2,2,0,0,0,2,0,1
6369,2465,SA_SAS_17,SA_1,2,18,2,12,4,10,13,20,0.65,7,12,41,0,12,7,5,30
6370,2466,SA_SPZ_18,SA_1,2,1,0,1,0,0,1,1,1,0,0,4,0,0,0,0,1
